case,n,k,rate,nu,binary_rows,structural_kernel_dimension,target_rank,instance,source,rank_matrix,kernel_dimension,expected_kernel_dimension,deficiency
self_orthogonal,48,12,0.25,6,2592,49,2255,40,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,41,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,42,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,43,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,44,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,45,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,46,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,47,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,48,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,49,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,50,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,51,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,52,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,53,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,54,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,55,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,56,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,57,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,58,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,59,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,60,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,61,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,62,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,63,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,64,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,65,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,66,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,67,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,68,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,69,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,70,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,71,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,72,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,73,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,74,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,75,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,76,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,77,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,78,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,79,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,80,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,81,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,82,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,83,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,84,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,85,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,86,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,87,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,88,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,89,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,90,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,91,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,92,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,93,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,94,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,95,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,96,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,97,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,98,pep_derived,2255,49,49,0
self_orthogonal,48,12,0.25,6,2592,49,2255,99,pep_derived,2255,49,49,0
self_orthogonal,64,16,0.25,6,4608,65,4031,0,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,1,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,2,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,3,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,4,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,5,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,6,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,7,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,8,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,9,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,10,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,11,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,12,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,13,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,14,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,15,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,16,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,17,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,18,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,19,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,20,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,21,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,22,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,23,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,24,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,25,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,26,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,27,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,28,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,29,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,30,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,31,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,32,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,33,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,34,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,35,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,36,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,37,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,38,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,39,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,40,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,41,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,42,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,43,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,44,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,45,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,46,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,47,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,48,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,49,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,50,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,51,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,52,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,53,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,54,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,55,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,56,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,57,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,58,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,59,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,60,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,61,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,62,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,63,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,64,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,65,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,66,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,67,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,68,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,69,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,70,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,71,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,72,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,73,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,74,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,75,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,76,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,77,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,78,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,79,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,80,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,81,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,82,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,83,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,84,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,85,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,86,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,87,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,88,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,89,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,90,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,91,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,92,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,93,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,94,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,95,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,96,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,97,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,98,pep_derived,4031,65,65,0
self_orthogonal,64,16,0.25,6,4608,65,4031,99,pep_derived,4031,65,65,0
